area,bbox-0,bbox-1,bbox-2,bbox-3,bbox_area,centroid-0,centroid-1,convex_area,eccentricity,equivalent_diameter,euler_number,extent,filled_area,label,major_axis_length,minor_axis_length,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,orientation,perimeter,feret_diameter_max,solidity
5961,109,71,180,194,8733,144.36034222445898,127.6727059218252,6321,0.8212981744999485,87.11934874737244,1,0.6825833047062865,5961,IMG_20221122_173331.jpg,116.88268227420299,66.6814737976824,5961.0,337826.0,24195266.0,1970672108.0,210783.0,11577079.0,812367131.0,65005458733.0,9149961.0,486553297.0,32847310477.0,2528537231695.0,444047157.0,23033622877.0,1496673321089.0,110512428737875.0,5961.0,-2.0946799850207753e-11,5049752.449253479,27094642.212546036,-1.0700773600547109e-11,-368563.97232008027,-1410719.7384654933,-887077073.4670765,1696601.9849018615,-5934655.563481457,872320982.832375,-4601049242.273245,516551.08989458304,-119670619.48939931,1597150540.6119664,-219628765286.57367,-1.4626015592697355,328.048773235279,126.14673994994877,0.943046986236355
8761,71,12,155,160,12432,112.88505878324392,84.74660426891907,9223,0.8244347148581683,105.61653114652441,1,0.7047136422136422,8761,IMG_20220110_152908.jpg,141.2418141440981,79.93680277710298,8761.0,637333.0,57255453.0,5769432193.0,366955.0,27179742.0,2475117832.0,251861899692.0,18900617.0,1412105990.0,127581689828.0,12826058981132.0,1085019445.0,81454744308.0,7258489983250.0,716158643721042.0,8761.0,-3.793161340581719e-10,10891641.461477004,19632548.897267137,-1.4813394955126569e-10,485011.83049880207,6403890.03565962,1111161986.691497,3530685.254194727,-3479213.399426487,2508922552.769848,-2344901688.2440386,-2399927.918736651,407791919.7738467,78781308.8296296,552490701689.4724,1.505284025988734,394.3330444827409,149.11069713471264,0.9499078390979074
8890,63,6,147,152,12264,104.42755905511811,78.11394825646794,9306,0.8000955323191125,106.39125693728596,1,0.7248858447488584,8890,IMG_20220110_150842.jpg,138.27723858771935,82.94872697039189,8890.0,641093.0,56766321.0,5630365565.0,368291.0,25784714.0,2240711094.0,218875394990.0,19169677.0,1313887588.0,110794768544.0,10480156798024.0,1118733599.0,75745248128.0,6214689184272.0,569088649033496.0,8890.0,7.064215878926916e-11,10534573.570416205,17342642.97405384,1.7885781744553242e-10,-774204.1173228346,682809.7438354207,-2446063987.242902,3912279.848031496,-4366733.688988949,2849467791.0336604,-7243591550.743812,428264.12601401424,-402173013.56373286,1337105924.1248343,-976453536668.4829,-1.455950795825334,391.01933598375615,148.70776711389354,0.955297657425317
7949,100,55,181,201,11826,140.18367090200024,121.26594540193734,8495,0.8301484203191786,100.6030871350368,1,0.6721630306105192,7949,IMG_20221122_174251.jpg,137.31576889735314,76.55937226988075,7949.0,526748.0,44235926.0,4247600888.0,319420.0,21655544.0,1846854292.0,179210786576.0,15784690.0,1070039964.0,89764695120.0,8552016540540.0,868583962.0,58425694754.0,4774488262870.0,441953732030054.0,7949.0,9.617906471248716e-11,9330471.791420303,79680362.27071021,3.593925157474587e-11,488875.71971317113,4500776.069071967,1191628547.586597,2949221.8404830815,-15237083.792371696,1835735842.2883148,-14355104760.64415,-2723945.9600214697,336800163.0180012,-3191255359.0158405,510931299382.6594,1.4947762799297675,384.2325394193526,146.4137971640651,0.9357268981753973
7310,42,17,121,153,10744,81.17264021887824,89.65622435020519,7802,0.8125920169047879,96.47476909541706,1,0.680379746835443,7310,IMG_20221122_173007.jpg,128.21636206515475,74.72871685116003,7310.0,531117.0,45999405.0,4373023587.0,286352.0,21503434.0,1895940866.0,182822915926.0,13868846.0,1071724792.0,95035117796.0,9158261337412.0,753408506.0,59352887926.0,5263402252994.0,504276906935014.0,7310.0,-1.269029326067539e-11,7410449.091792067,-45950006.15398805,6.343015002130414e-11,698178.8448700414,-7431353.926358855,2082933305.356105,2651682.1280437727,9367788.148501778,1723697601.474504,4222645302.74957,2382411.437594731,298130109.1159499,2078068070.8105462,688354855875.831,1.4280878200982414,367.50461735799473,140.18559127100045,0.9369392463470905
5771,106,75,174,200,8500,140.4526078669208,132.74146595044186,6149,0.8280409265959406,85.71969092726958,1,0.6789411764705883,5771,IMG_20221122_173750.jpg,116.2389516562751,65.1714209132205,5771.0,333226.0,24063172.0,1974347872.0,198826.0,11890996.0,883204800.0,74048498248.0,8433240.0,510388652.0,37773640440.0,3144576489272.0,396490684.0,24047940082.0,1754690827422.0,143571670051690.0,5771.0,1.0345502232667059e-11,4822214.267198057,28021603.472070515,-7.574385563202668e-12,410491.2909374461,6761033.25249653,750060726.9649452,1583165.788251603,-4843979.270812197,759780190.0762914,-2179716467.2084265,-3144806.949545362,192912354.10497338,-312955149.8642627,227682602810.94565,1.4466781531464774,328.19090885900994,125.09996003196804,0.9385265896893804
16059,67,0,177,210,23100,120.10019303817174,102.98125661622765,16810,0.8554072145997083,142.99284544655364,1,0.6951948051948051,16059,IMG_20220110_152308.jpg,200.78926419657418,104.00001949190877,16059.0,1653776.0,210518288.0,30123984680.0,852736.0,85081825.0,10490947703.0,1453809850165.0,56390972.0,5508169465.0,654927029395.0,87171391493317.0,4205300044.0,406423664965.0,46920947847311.0,6027499997726869.0,16059.0,4.699813871411607e-10,40210357.35824149,162720581.58451256,4.531557351583615e-10,-2733999.841895508,-124512549.25149816,-20328828257.52202,11110525.78940159,-8691854.628543423,18329642311.49075,194291535481.8696,30986416.844243582,-2132192509.2116106,-76395986157.51857,-13986981211589.957,-1.477926812674123,545.8305191657992,212.8966885604377,0.9553242117787032
8673,73,10,155,162,12464,114.14839156001383,82.72939006110919,9132,0.8545766663136781,105.08475898762896,1,0.6958440308087291,8673,IMG_20220110_151017.jpg,146.9953872124094,76.33841707689241,8673.0,630782.0,57536700.0,5932277720.0,356880.0,25288331.0,2274251631.0,232109399465.0,17896320.0,1235237459.0,107722480607.0,10678499884121.0,999877800.0,67586587427.0,5707321701867.0,547243834686989.0,8673.0,-9.711698112369049e-11,11660309.87847342,51574172.10118268,1.596163201611489e-10,-667333.725008647,3778519.9031258333,-2229001642.916015,3211282.020062261,-11431560.102712724,2655998253.088099,-12388392286.956295,-805162.7856151474,-332975543.14823776,5715812732.427358,-916854226153.6328,-1.4924601437127696,395.3624817342638,152.73833834371774,0.9497371879106439
10926,90,33,189,198,16335,139.45094270547318,113.05473183232657,11513,0.7981161476029895,117.94666280050652,1,0.668870523415978,10926,IMG_20221029_095337.jpg,153.6259916298772,92.56021644289957,10926.0,874678.0,86137464.0,9547447804.0,540301.0,43362029.0,4279405403.0,474724390367.0,32569997.0,2600082757.0,251720287835.0,27324377624815.0,2187250843.0,173552106797.0,16403477014091.0,1730599569348119.0,10926.0,-9.761436103872256e-11,16115351.270364271,71515974.09780721,2.2811263988842256e-10,108377.33626212657,2474368.7589083537,-83851795.92968129,5851603.205290133,-18018341.506821092,4502598000.85406,-16582854083.686743,-2100802.2443646835,330322603.68654495,-1200483204.9310741,87720059062.19534,1.5602386603211422,443.1025971044414,165.873445734994,0.9490141579084513
6265,80,29,150,162,9310,114.74269752593774,89.07709497206704,6750,0.8542648873772543,89.31318910309828,1,0.6729323308270677,6265,IMG_20220110_150135.jpg,126.16342821943107,65.58453885335773,6265.0,376383.0,28843577.0,2529593049.0,217663.0,13009025.0,990837525.0,86149660847.0,9247443.0,542435025.0,40047512473.0,3370255586295.0,438435145.0,25240411307.0,1798691436567.0,145644276434405.0,6265.0,8.810729923425242e-12,6231579.763128491,48004315.72590866,4.483524662646232e-11,-67535.72290502863,-3151446.199149837,-435974709.42575103,1685243.2284118107,-8431739.973606665,945192751.0054305,-7003477835.197378,54238.47795684373,23883638.69509736,-57899752.67407404,-10716099399.24856,-1.5559457186038312,349.4629867976521,134.4953530795767,0.9281481481481482
7432,77,36,157,174,11040,117.42613024757804,99.80086114101184,7842,0.8042312925680873,97.27649405931389,1,0.6731884057971015,7432,IMG_20221122_175233.jpg,127.70427671374364,75.89675080845969,7432.0,474168.0,37817008.0,3414699468.0,300447.0,19396020.0,1559433712.0,141300843072.0,14832139.0,957006772.0,75701623612.0,6719352805540.0,814863699.0,52411058850.0,4056969073702.0,350495224861470.0,7432.0,6.136247066024225e-11,7564681.274488698,36675432.68413424,-2.5920599000528455e-11,227242.6727664157,1641864.5973342834,168492592.0636976,2686229.4455059213,-7669552.537311971,1465377619.1234071,-9037298900.096039,-1930006.9419853026,238075114.13807395,624618108.5147402,229404852098.69382,1.5243494905969883,360.6761902332485,138.81282361511128,0.9477174190257588
6847,84,63,160,201,10488,121.84898495691544,125.39593982766175,7344,0.844201824573929,93.36954087282243,1,0.6528413424866514,6847,IMG_20221122_174627.jpg,129.8085786831932,69.58070135915017,6847.0,427225.0,33818763.0,3058992889.0,259152.0,15669596.0,1214486632.0,107912521922.0,11929692.0,695992050.0,51748870346.0,4415743065816.0,613204494.0,34732752674.0,2473643537086.0,201641848788860.0,6847.0,9.899281394609716e-11,7161657.607127209,55122673.564795606,4.023092969873687e-11,-500436.5982181983,-3068796.308523606,-1447833304.8060973,2121051.8504454503,-10490259.63883675,1312927142.4471576,-9361733674.205711,1118441.7906705409,-186886163.8282453,2440228396.563712,-388990895636.7806,-1.4727900421942561,364.43354954612926,140.61649974309557,0.9323257080610022
8725,77,18,160,165,12201,118.52229226361031,90.34303724928367,9077,0.8209695987764885,105.39931227391521,1,0.7151053192361282,8725,IMG_20220110_153207.jpg,140.27899073752462,80.09536276764118,8725.0,631193.0,56391563.0,5649812189.0,362282.0,26316863.0,2356802807.0,236008547483.0,18542726.0,1346402887.0,118686373267.0,11649854299267.0,1060367636.0,77006557271.0,6664430368031.0,638700100980911.0,8725.0,-8.355982572538778e-11,10729144.289512888,17917476.367332496,-7.428724302371847e-11,108282.77925501429,-371163.353996701,-204150871.0439624,3499946.9141547303,-4026529.1359461597,2456957566.665117,-3653835651.5504427,-220489.6893531901,237842776.34497952,-116490771.86943643,133948254358.14507,1.5558222710124774,389.50461735799473,147.48898263938224,0.9612206676214609
1565,99,25,132,93,2244,115.7482428115016,58.150798722044726,1641,0.8903739229706655,44.63877112455639,1,0.6974153297682709,1565,IMG_20220110_150712.jpg,66.56252584470892,30.3012531128191,1565.0,51881.0,2151515.0,100585403.0,26211.0,893350.0,37774674.0,1789043458.0,530543.0,18295766.0,770371054.0,36197206982.0,11898207.0,412388428.0,17173694748.0,795529732408.0,1565.0,7.73070496506989e-12,431618.4115015974,643972.118703672,-2.8421709430404007e-13,24434.414696485623,120537.64042380753,11868482.002041388,91554.80766773157,-110625.22697710468,15278155.361661172,-5132913.704904722,-54220.28470148716,2949870.486242166,10721453.197713386,949565296.4502914,1.499432414448742,168.71067811865476,68.59300255857006,0.9536867763558805
7194,43,28,125,161,10906,84.00278009452322,98.51445649152072,7585,0.7841704819773084,95.70624475354134,1,0.6596368971208509,7194,IMG_20221122_172647.jpg,122.9599796922494,76.30225589839159,7194.0,507281.0,42561381.0,3927153461.0,294974.0,20973434.0,1765887648.0,163509270074.0,14719700.0,1059279652.0,88666976842.0,8124932978104.0,819605792.0,59543094170.0,4939112095308.0,446033418679562.0,7194.0,-4.3087311496492475e-11,6790736.996524886,-31729444.717163946,-1.4208012544258963e-10,173502.71087016925,-3716196.375849528,683080377.5409698,2624945.94439811,7099819.78253615,1356486855.3198798,5487202592.979688,797007.2063141322,607328.0458453324,895289852.9968623,91671931636.81503,1.5292428553810764,360.9188309203678,134.4953530795767,0.9484508899143046
1471,90,22,123,86,2112,106.19646498980285,53.04282800815771,1535,0.8727670596364128,43.27742333255787,1,0.6964962121212122,1471,IMG_20220110_151135.jpg,62.36259489348404,30.441485438244317,1471.0,45664.0,1769366.0,77318092.0,23825.0,700518.0,26085646.0,1103354112.0,476805.0,13447164.0,477891840.0,19331421438.0,10709423.0,293628264.0,10011508324.0,387813267798.0,1471.0,7.531752999057062e-12,351826.301835486,548600.8252676596,3.254285729781259e-12,-39077.37729435758,-145683.8684302586,-22386755.811888874,90924.22161794701,-88380.86194688051,14918523.286523739,19255793.1831318,41565.566216741354,-3775164.594098644,-3435441.509851285,-1689596579.5185184,-1.4252716750785281,161.5391052434009,65.5133574166368,0.9583061889250815
18463,76,0,196,224,26880,135.9434003141418,109.43860694361696,19240,0.854986096291357,153.3226066646576,1,0.6868675595238095,18463,IMG_20221029_093455.jpg,215.01702371215035,111.51877681813858,18463.0,2020565.0,274256585.0,41993905625.0,1106735.0,118195792.0,15735747434.0,2365171957390.0,80912773.0,8436139194.0,1086402593272.0,157799896681608.0,6608752931.0,677344993186.0,84480146595704.0,1.1844038581824592e+16,18463.0,5.488232091011014e-10,53128766.16097062,350970702.9067296,-6.70638655719813e-10,-2923744.655743921,-64183745.07753853,-25961608095.881332,14571313.853328273,-68323574.43392184,25792657351.183308,27740080161.2847,11657989.707601996,-2104182607.1879592,-13258057277.69433,-17822497349409.12,-1.495541512788397,583.1858582251266,228.67444107289296,0.9596153846153846
8397,66,12,149,153,11703,107.32714064546862,80.50256043825176,8722,0.7981642824547306,103.39918982826298,1,0.717508331197129,8397,IMG_20220110_150937.jpg,134.08627417138666,80.7789154937488,8397.0,575216.0,48838958.0,4662593192.0,347024.0,23718185.0,2010626061.0,191290571327.0,17766516.0,1206109885.0,100178963265.0,9305928702895.0,1017352910.0,68748394685.0,5582846725785.0,504299971623923.0,8397.0,-3.949196525354637e-11,9435189.194950575,24330283.71687681,1.1185363746335497e-10,-53847.53352387763,-371037.4047942868,-566767320.1368713,3425006.3446468953,-6491221.884461141,2222900688.3830175,-8088310351.963406,22166.654342038742,137810266.39676082,-1674700380.857162,-35479512915.302765,-1.5618379019327695,373.50461735799473,142.1442928857856,0.9627379041504243
9777,87,12,177,165,13770,130.99498823770074,87.2945688861614,10118,0.7941736734556881,111.57268047723728,1,0.7100217864923747,9777,IMG_20221029_095218.jpg,143.94954980955947,87.47682513557083,9777.0,736155.0,68088265.0,7058301651.0,430139.0,32250934.0,2969937838.0,306131325616.0,23602253.0,1758878306.0,158571721446.0,15938283843908.0,1452301757.0,107855481568.0,9509224952416.0,929082340063498.0,9777.0,1.1863221516250633e-10,12659791.641607855,25197983.931301795,1.5698731203883654e-10,-136196.56612457882,-5094856.340198627,-931321284.0010366,4678292.754423646,-6259225.727777453,3455871183.264772,-7615614657.603711,2278044.474985551,122020032.80546024,-3727262898.7383437,-180493057327.93762,-1.553738913420616,402.5756851698602,153.9415473483361,0.9662976872899782
8850,100,24,186,174,12900,142.5935593220339,97.454802259887,9207,0.823765357644156,106.1516366850092,1,0.686046511627907,8850,IMG_20221029_094247.jpg,142.04637440367057,80.53047765101411,8850.0,650075.0,58908659.0,5991019133.0,376953.0,27838958.0,2525050412.0,256003536932.0,19645843.0,1451415674.0,129495264948.0,12845553795068.0,1144446645.0,84653094476.0,7415895189974.0,717373568674742.0,8850.0,8.657252692501061e-11,11157528.420903953,24747147.026748434,-8.65441052155802e-11,149949.92372881362,-6108133.690736457,-256489664.56868395,3590073.0328813563,-4439640.737140642,2547849669.914785,-6132546027.404505,1832288.3552032423,339170237.5883287,22693688.015593078,123920799055.72728,1.5509915855082133,392.5756851698602,150.33296378372907,0.9612251547735419
4432,102,33,153,181,7548,126.5153429602888,102.3779332129964,5161,0.9608610099797184,75.11988859327629,1,0.5871754107048225,4432,IMG_20221122_173957.jpg,148.03045404837385,41.00900989798777,4432.0,307483.0,27286193.0,2775542443.0,108652.0,8336765.0,774717713.0,80494641599.0,3245730.0,260094085.0,24394408793.0,2528731918723.0,107509090.0,8780013503.0,820228983395.0,84077347531529.0,4432.0,-3.61524143954739e-11,5953657.961868231,56377798.50603355,-4.035882739117369e-12,798713.8005415174,-5038891.896167472,1966688726.1249795,582088.9566787005,-4249439.6622007415,596392893.3342372,-7017796472.316484,-601314.9192482618,193698577.70526347,-3073160642.8473015,380724175452.3971,1.4262680286895781,355.27922061357856,149.9333185119305,0.8587483045921334
13756,80,7,178,202,19110,127.61791218377435,102.65462343704566,14213,0.8725261394077849,132.34305111103075,1,0.7198325484039769,13756,IMG_20221029_094015.jpg,190.7276673465231,93.18332673254388,13756.0,1315825.0,156351427.0,20906766799.0,655032.0,58396335.0,6585762699.0,842287444209.0,39445060.0,3356018779.0,360382373843.0,43936883402857.0,2674552620.0,221148533421.0,22849529098329.0,2674815156919839.0,13756.0,-1.3629630757350242e-10,30486682.115949392,118645730.17815818,8.640199666842818e-12,-4260504.299214889,-44291952.90717817,-23590575054.307503,8253803.746437914,-11330942.59445671,14350313133.101908,95419229842.14299,10203412.87631259,-4084482509.812731,-27001760332.248657,-18569450931763.316,-1.3877993399009134,502.71782079359116,201.64572894063488,0.9678463378597059
6330,95,43,167,174,9432,130.9129541864139,102.68309636650869,6774,0.8353779161330975,89.77531018143897,1,0.6711195928753181,6330,IMG_20221122_171608.jpg,122.98499365258813,67.60190298004608,6330.0,377794.0,28487292.0,2448357874.0,227329.0,13996827.0,1076892605.0,93747102099.0,10016643.0,621250517.0,47278610187.0,4055345222885.0,490768987.0,30394379589.0,2266649688587.0,189771042143757.0,6330.0,-7.216272024379577e-11,5939376.291311218,39187345.24055942,-3.807087978202617e-11,429128.38609794684,2606370.866828572,766910472.1184268,1852587.0377567154,-7396288.577965239,954846935.8744452,-6157746144.872948,-2022000.987265724,240242070.27495384,-1318276594.8895395,275648317530.41254,1.467296593783777,342.43354954612926,131.38112497615478,0.9344552701505757
10599,80,4,173,176,15996,127.10972733276724,87.98943296537409,11217,0.8467990598153123,116.1682656091929,1,0.6626031507876969,10599,IMG_20221029_094941.jpg,161.37275851273793,85.83625486024745,10599.0,890204.0,91990994.0,10700738492.0,499316.0,41355934.0,4247169420.0,491102880982.0,28430770.0,2314680898.0,231947629892.0,26127232827790.0,1796451998.0,144420013036.0,14090179959462.0,1538749501780132.0,10599.0,-2.4091661998681957e-10,17223264.81649212,81322576.51956746,1.1502265806484502e-10,-581333.7105387305,11150553.013382327,-3513001389.095053,4908129.387111985,-18430407.88331791,4412556401.709739,-25539067757.007004,-5355098.842194808,12290613.873949891,4658734279.991168,-1081460209819.592,-1.5237310131304758,452.6173157302028,174.9514218290323,0.944905054827494
5970,80,75,152,201,9072,115.09916247906197,131.88659966499162,6404,0.831055075302069,87.18509093915611,1,0.658068783068783,5970,IMG_20221122_174837.jpg,119.05177225306444,66.21542080445155,5970.0,339613.0,24562303.0,2031215611.0,209542.0,11514810.0,810667100.0,65455052568.0,9036256.0,478777386.0,32173965356.0,2478801708828.0,437250550.0,22520362896.0,1445356711490.0,105850231340286.0,5970.0,-1.5518253349000588e-11,5242874.227973199,37451138.78755039,-4.177991286269389e-11,-405321.86700167507,-5334398.28976891,-993578541.4071712,1681507.2958123963,-6811575.409961478,859525475.4353164,-3781231528.624508,2046536.8827065702,-138082029.48729423,628029821.9101061,-223146380665.03882,-1.458892210722084,334.8772003600252,129.29423807734048,0.9322298563397876
7675,93,38,178,174,11560,134.6757003257329,103.17745928338762,8181,0.7723147356064167,98.85400096021594,1,0.6639273356401384,7675,IMG_20221122_173652.jpg,125.39151524064938,79.6537151786036,7675.0,500237.0,40016287.0,3594411779.0,319861.0,21601425.0,1766644427.0,160944283347.0,16503943.0,1135345789.0,92508956395.0,8334068901727.0,951120487.0,66073727199.0,5323201360121.0,470759744590773.0,7675.0,1.219433443111484e-10,7412110.300456026,20046827.76124545,-8.879652568793972e-11,753697.6961563526,689440.0330514449,1404495089.707178,3173511.8181107487,-3161042.5402649785,1690175245.5004048,-6740187141.639416,-1209550.6844878863,550115188.1614231,-813767315.7273381,691867403026.719,1.39995316940646,365.30360723121805,136.82470537150812,0.9381493704926048
18382,66,0,191,215,26875,129.4058317919704,99.85953650310086,19289,0.8159030107309329,152.9859121335091,1,0.6839813953488372,18382,IMG_20221029_093148.jpg,203.06440470789616,117.4095624849923,18382.0,1835618.0,230474462.0,32710962428.0,1165526.0,113863523.0,14081392117.0,1972717781933.0,89941930.0,8610361077.0,1032152373219.0,139955534808399.0,7743273026.0,730240476191.0,84798619235689.0,1.1093390582499256e+16,18382.0,-6.212985681486316e-11,47170499.32325102,275041078.799113,-7.179323802120052e-10,-2525363.1423131316,-27669667.1300681,-17510548182.97399,16040784.494831892,-50952863.764045686,23262705053.265648,-118222005379.11464,6271574.393706268,-2848904500.1812997,55516945853.45648,-11867049527997.36,-1.4903732581303208,573.0853531617383,218.3323155192561,0.9529783814609363
5979,56,25,127,153,9088,90.45559458103362,94.07058036460947,6378,0.8390914946046876,87.25078359517202,1,0.6579005281690141,5979,IMG_20221122_172745.jpg,120.45306280402582,65.5252996736054,5979.0,412973.0,33872781.0,3040653749.0,206010.0,14753147.0,1231889653.0,111977278313.0,8775962.0,648461335.0,54461194473.0,4941252895621.0,420831642.0,31759196255.0,2667050835757.0,240291701604305.0,5979.0,-1.56035184772918e-11,5348496.215086133,-37806368.541149534,1.0686562745831907e-11,523916.73908680363,-7591622.9310568655,1284399278.1690712,1677764.9603612656,6196820.88985702,923347681.1088709,1720312011.404245,2833874.7164997347,185602067.77241626,291981312.2543964,315071622500.5437,1.431765748366617,336.6345596729059,131.70041761513136,0.9374412041392286
7364,81,62,165,195,11172,122.45532319391636,124.4149918522542,7820,0.7810388362086766,96.83044979462679,1,0.6591478696741855,7364,IMG_20221122_174141.jpg,124.13805839764187,77.52203944035303,7364.0,459624.0,35560862.0,3109014594.0,305277.0,20002599.0,1592794261.0,141866029245.0,15640443.0,1047229531.0,83234746041.0,7349406853633.0,894375291.0,60406667487.0,4743999160465.0,411424569155181.0,7364.0,-8.526512829121202e-13,6873433.784899512,31473054.64784001,3.5207392556912964e-11,948737.5323193915,176343.0364562762,1860010471.4998786,2985086.3013307946,-7629033.467644457,1611580731.8358486,-8231370689.481675,-1499763.2278278514,641692058.4789512,-3425418818.692348,829218300727.1584,1.3437995230826634,358.8183258569795,134.5362404707371,0.9416879795396419
8726,36,18,122,170,13072,78.8708457483383,99.64760485904195,9234,0.8188184724541735,105.40535217605903,1,0.6675336597307222,8726,IMG_20221122_174516.jpg,141.1263436228627,81.01393484831318,8726.0,712457.0,69003151.0,7327711253.0,374091.0,31004610.0,3030856704.0,324594236118.0,19646331.0,1659286060.0,162195152418.0,17281230240484.0,1151948889.0,98751573186.0,9614283077064.0,1014580324408206.0,8726.0,-7.842970717319986e-11,10832743.38494156,-75165856.74302217,2.205524651799351e-11,460975.85067614034,-2641886.8814280936,1877115175.5330844,3608733.443158379,15685340.405961955,2527558890.382369,20644978995.045925,275153.6011780108,138678483.57126895,3846698125.053567,486068010850.0424,1.5073277979833293,398.5756851698602,154.20765220960988,0.9449859215941088
7240,107,32,182,172,10500,145.6364640883978,97.75966850828729,7703,0.8370163894178158,96.0117404481482,1,0.6895238095238095,7240,IMG_20221122_173253.jpg,131.5043319204411,71.95625331783094,7240.0,476100.0,39114628.0,3641769102.0,279728.0,18715387.0,1560475113.0,146715019585.0,13169420.0,883132325.0,72806327915.0,6741421247171.0,687766898.0,46033969489.0,3726274468767.0,337212123773671.0,7240.0,4.956746124662459e-11,7806449.82320442,42905025.69402651,-8.998313205665909e-11,320566.44751381315,7063506.300186169,457747791.9604428,2361719.173480664,-7655476.721034149,1407219184.7444932,-9225850307.814802,-3549880.9611599,258385878.44974333,1066799570.9691166,261973535666.6537,1.5121897505714617,364.7766952966369,140.69825869569246,0.939893547968324
7344,95,12,176,157,11745,136.33496732026143,82.09558823529412,7797,0.8509542268446307,96.69886874485675,1,0.6252873563218391,7344,IMG_20221029_095436.jpg,135.50387878551402,71.17203745624592,7344.0,514782.0,44222444.0,4277712744.0,303564.0,22575442.0,2009344262.0,198655283434.0,15162194.0,1162069400.0,104000101316.0,10250691134696.0,839904276.0,65331225646.0,5814427130090.0,566180821747042.0,7344.0,-3.672084858408198e-11,8138496.897058823,36969063.916738644,4.149569576838985e-12,1296944.8529411755,-409240.31338912173,2805031366.2605495,2614385.9803921552,-7951853.592656667,1714582680.3043466,-7071103682.637532,-2955635.6175829996,795909927.5902052,-2948575513.427589,1096536258818.4102,1.3512969849062069,370.47518010647184,146.37281168304446,0.941900731050404
12223,66,12,167,189,17877,116.97701055387384,98.76208786713573,12843,0.8341798288567914,124.75097977690554,1,0.6837276948033787,12223,IMG_20220110_153052.jpg,169.35610493924656,93.39862716508564,12223.0,1060493.0,113702781.0,13703368235.0,623092.0,55873559.0,6130279481.0,750306054191.0,38646098.0,3524562657.0,386032632787.0,46891437512337.0,2662505074.0,245196514007.0,26599665551045.0,3182272016526767.0,12223.0,1.3733369996771216e-10,21692194.15151763,74157449.13042803,-8.068923307291698e-11,1812796.146690667,19487656.829432454,5738599136.946752,6882730.539965637,-13275350.001682147,6993097875.502543,-10575381892.086792,-9279526.36263922,2089729199.330228,-413288407.2887649,4144658547996.181,1.4507495275068247,471.445742854949,178.53851125177448,0.95172467492019
6173,87,61,158,190,9159,122.12830066418273,120.61137210432528,6526,0.8306934216028864,88.65499258163727,1,0.6739818757506278,6173,IMG_20221122_175114.jpg,120.52770481894763,67.10140495169601,6173.0,367981.0,27531447.0,2341605937.0,216847.0,13113677.0,988769665.0,84371753735.0,9363701.0,564608663.0,41730881627.0,3479511012101.0,451166083.0,26995720145.0,1942318156513.0,156974606910551.0,6173.0,-5.923084245296195e-11,5595594.681678279,33296451.883475237,8.526512829121202e-14,187129.79329337424,-673410.4156453134,240639133.30149356,1746234.385873969,-6721504.8687148485,833107422.0838907,-5863609396.208781,-449314.13173892355,116682926.72912136,-823068486.656435,124262930545.64304,1.5223354252043904,334.2914139223983,129.38701635017324,0.9459086730003065
7655,99,18,177,163,11310,137.60796864794253,87.71600261267146,8000,0.8450758007879128,98.72511694066344,1,0.6768346595932803,7655,IMG_20221029_095256.jpg,136.34501888511966,72.89638853692055,7655.0,533676.0,46073830.0,4473808344.0,295544.0,20198105.0,1719484043.0,164878429619.0,13978778.0,939018507.0,77630452233.0,7210484020905.0,738890138.0,49111163873.0,3944168958791.0,353804589547895.0,7655.0,-2.432898327242583e-11,8868072.58967995,25231947.68124472,6.568257049366366e-11,-406041.27615937364,-2717791.7914749826,-1357329075.2818024,2568424.513912474,-4173158.850490992,1633894793.8311524,-3378160048.8483167,874609.0239716109,-102246138.312591,312742169.22223127,-380724763579.02704,-1.5066952385219492,373.11984104714446,146.37281168304446,0.956875
9983,93,10,185,172,14904,139.10978663728338,85.75508364219172,10526,0.8146650370514704,112.74196368296558,1,0.6698201825013419,9983,IMG_20221029_095136.jpg,149.82756915134107,86.8897698982195,9983.0,756263.0,71295753.0,7604403371.0,460314.0,34759098.0,3264639976.0,346003802868.0,25936954.0,1938036826.0,177680803648.0,18315010683736.0,1630469994.0,120723443418.0,10777784502544.0,1076034763192416.0,9983.0,1.9099388737231493e-10,14004986.179505158,81489840.27965336,2.440003754600184e-11,-112027.57167184203,-5818666.8499924885,-1382510816.8856034,4711973.673845541,-16488158.839115977,3656779493.1505294,-21196973444.276848,-13622.444061884145,202398740.58336124,2250281009.2041454,-24643948961.724,-1.5587436289061636,427.78888860545663,163.11039206623224,0.9484134524035721
