area,bbox-0,bbox-1,bbox-2,bbox-3,bbox_area,centroid-0,centroid-1,convex_area,eccentricity,equivalent_diameter,euler_number,extent,filled_area,label,major_axis_length,minor_axis_length,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,orientation,perimeter,feret_diameter_max,solidity
5687,94,26,165,149,8733,128.7360647089854,82.8591524529629,6109,0.8273345213359249,85.09355610684554,1,0.6512080613763884,5687,IMG_20221126_170142.jpg,115.36667650945829,64.8025609941659,5687.0,323358.0,23023818.0,1862577276.0,197544.0,10692126.0,731860050.0,57140931594.0,8447244.0,439006100.0,28594179684.0,2120027075288.0,405852456.0,20529733998.0,1280486792802.0,90336596722926.0,5687.0,5.994138518872205e-11,4637956.181114826,26041983.144390073,5.3518078857450746e-11,-540058.4121681027,-6482254.713960446,-1213979717.7646692,1585342.8331281869,-3778026.49996986,834984341.3138689,489614035.0723966,2291299.3284773817,-198097322.66328984,50878619.04311272,-323357998817.5817,-1.4007533958877278,329.22034611053283,127.34991166074674,0.9309215910951055
5752,96,24,165,150,8694,130.17524339360222,82.1029207232267,6154,0.8337075028509472,85.57846610752414,1,0.661605705083966,5752,IMG_20221126_170108.jpg,116.88220806122402,64.54309185361127,5752.0,334208.0,24277232.0,2002980434.0,196576.0,11841794.0,879722172.0,73555646168.0,8268162.0,503892234.0,37122858188.0,3060931606368.0,387007432.0,23642071784.0,1712090065926.0,138022298690258.0,5752.0,-2.3874235921539366e-11,4858771.070931851,27784767.031296384,-9.229950137523701e-12,420154.25591098797,1217480.631606658,635826261.4395672,1550129.3546592486,-5229875.130027216,722529894.332954,-4294793036.9466186,-1511112.741827712,219852372.48367384,-1020310796.8414729,224295864302.55814,1.4464386985382536,325.7056274847714,126.19429464123962,0.9346766330841729
6976,78,22,155,159,10549,116.63675458715596,85.71875,7475,0.8133127802227871,94.24499490197076,1,0.661294909470092,6976,IMG_20221129_172818.jpg,125.24368754080614,72.87012278388437,6976.0,444502.0,35050428.0,3125647006.0,269530.0,17876362.0,1446614016.0,131113890064.0,12840720.0,865877608.0,69789139386.0,6257417401738.0,680893564.0,46231677454.0,3678844194372.0,323608680018460.0,6976.0,0.0,6727316.1875,34965190.23046875,-1.2647660696529783e-10,702247.3125000015,2886589.3025013963,1243705267.9138684,2426955.5361238536,-6582133.64510464,1312614186.8199997,-6854404509.254008,-2769554.248699007,463985672.9896905,-1406969648.8086255,546108467802.92535,1.4129574776601326,358.33304448274095,137.2953021774598,0.9332441471571906
9626,58,32,149,192,14560,103.76376480365677,116.93029295657594,10367,0.8246618729400622,110.7077407303603,1,0.6611263736263736,9626,IMG_20221129_175153.jpg,149.39906941402543,84.50400113238148,9626.0,817539.0,82657645.0,9179665125.0,440522.0,38764853.0,3994359303.0,450155888933.0,24660606.0,2230581009.0,231046333607.0,26012771790945.0,1544955464.0,142209444551.0,14718459741093.0,1646341197607271.0,9626.0,1.2231282653374365e-10,13223818.22657386,-86678391.9255077,8.004263918337529e-11,1351190.486183255,-17879729.66751944,5376407349.378984,4500660.8011635095,12477389.704047488,3980853436.2226357,-5171497189.01946,4458926.369384139,793402835.9941694,5059573776.298395,2322467483964.2397,1.4205875117054334,426.9604614807105,164.4506004853737,0.9285231986109771
12574,45,28,138,223,18135,92.74940353109591,127.07746142834421,13011,0.873433788613608,126.52949867718569,1,0.6933553901295837,12574,IMG_20221126_165138.jpg,182.64251337499084,88.93648057370565,12574.0,1245800.0,149641850.0,19919372756.0,600401.0,59779285.0,7212625793.0,965543551993.0,34889119.0,3503062067.0,419809915127.0,55635914661995.0,2255691425.0,227911306099.0,27024457930343.0,3528594101439187.0,12574.0,-7.690914571867324e-11,26211148.552568786,-100629984.86053929,-8.43556335894391e-11,293078.0809607134,9241847.686518699,3027542532.661597,6220329.370526489,18348117.900764592,7500343942.775279,24500211574.477856,-4277231.394619248,-209868055.32069144,14147933014.979406,717657316210.616,1.556139892178918,484.6173157302028,195.4328529188478,0.9664130351241257
7076,80,55,158,192,10686,118.98968343697004,127.82447710570943,7465,0.8148706361621821,94.91808583481871,1,0.6621748081602096,7076,IMG_20221129_170106.jpg,126.2479401230955,73.17871720965546,7076.0,515306.0,44569044.0,4235044916.0,275891.0,20268133.0,1764729429.0,168778109521.0,13131873.0,977386525.0,84780088837.0,8040990137005.0,696443471.0,52411768987.0,4512754690407.0,422563104370519.0,7076.0,7.128164725145325e-11,7042154.0005652895,-36354773.97945083,-3.751665644813329e-12,176515.18682871675,1287259.9875752602,565422508.0433671,2374970.2468908965,7300197.843877483,1262567583.0830078,8635253834.992617,-762776.4014915201,34727436.031688526,1602656838.322537,115868257265.67633,1.5330477186857345,357.747258045114,137.93114224133723,0.9478901540522437
10101,92,8,186,174,15604,140.06939906939908,87.44688644688645,10682,0.8360089816168137,113.40631658496753,1,0.6473340169187388,10101,IMG_20221029_094901.jpg,155.04896701617784,85.07781140384853,10101.0,802493.0,78877313.0,8740308275.0,485549.0,39338039.0,3919660417.0,437968581377.0,27964761.0,2280826775.0,225129110153.0,24812852503685.0,1784275865.0,145845125231.0,14158703705617.0,1527145040477501.0,10101.0,5.5138116294983774e-12,15121742.754578747,71000586.8493871,-1.574562702444382e-11,762682.7326007315,6889843.977237882,1743364576.0556035,4624712.351252351,-14209817.954767523,3624439009.4937367,-10837866598.548494,-4587678.576423677,852217668.9299567,-3214423450.106348,1049812864145.824,1.498644356259097,438.9604614807105,166.43316977093238,0.9456094364351245
3955,78,59,121,191,5676,97.76333754740834,124.66700379266751,4123,0.9628970323654447,70.96240130821087,1,0.6967935165609584,3955,IMG_20221126_163501.jpg,137.63407662890958,37.14317774052139,3955.0,259713.0,21621993.0,2006210589.0,78164.0,5830227.0,520329363.0,50598447597.0,2000894.0,160633211.0,14846049095.0,1475041435001.0,57887744.0,4882106613.0,461167202817.0,46384805006895.0,3955.0,-9.43600753089413e-12,4567418.443994941,-13498275.905061323,-1.2065015653206501e-11,697431.3155499371,1410167.2066140093,1648929556.0373416,456112.48394437454,1673356.1025814067,537886626.5617414,1890629960.372493,314790.52185685566,164350534.20904592,800316269.1094308,359685656825.9978,1.4072521586048823,313.58073580374355,134.73306943731373,0.9592529711375212
7627,86,39,165,180,11139,125.52877933656745,107.40409073030025,7979,0.8283408328618211,98.54439612527486,1,0.6847113744501302,7627,IMG_20221126_164405.jpg,132.67788937329934,74.32940118170937,7627.0,521718.0,44076624.0,4184713206.0,301486.0,20739242.0,1753562552.0,165975853670.0,14553358.0,1000004508.0,83065018426.0,7687438463688.0,784827046.0,53878204310.0,4384968195164.0,395142350746394.0,7627.0,-8.344613888766617e-11,8388978.592369216,22010913.284730006,-9.842437975748908e-11,116366.30208469927,-4652454.168355903,-119486090.23143129,2635984.4329356253,-4704348.817177829,1612951276.1705542,-4153587917.193017,1156075.0436529722,205219789.18911064,-1319182129.0907044,93597981540.18318,1.5505802650788287,369.49852070358486,141.2267680009707,0.9558841960145381
6373,89,11,162,147,9928,125.22611015220461,72.51828024478267,6808,0.8409056736357045,90.07971813120416,1,0.6419218372280419,6373,IMG_20221126_170001.jpg,124.75859169096519,67.5170685427897,6373.0,392056.0,30177366.0,2646131554.0,230869.0,14975762.0,1191722612.0,106839499838.0,10320077.0,683188662.0,54276105180.0,4830131837298.0,513167815.0,34176291140.0,2678051696690.0,233972549243948.0,6373.0,3.1661784305470064e-11,6058755.120351484,44223504.50603447,2.7625901566352695e-11,773098.1581672679,3394688.878887024,1576573254.6708443,1956591.1752706722,-7697405.1062040115,1078195852.3271666,-5145779416.698198,-2447806.057607102,399948651.35787445,-3377178361.106746,521801039432.1495,1.3905689529561926,349.26197667087547,136.7186892857008,0.9361045828437132
7529,72,41,142,196,10850,108.33072121131624,120.71496878735556,7835,0.9036465560192639,97.90924640865663,1,0.6939170506912442,7529,IMG_20221126_170646.jpg,150.96170633682343,64.65372862003723,7529.0,600174.0,58453138.0,6302993196.0,273534.0,22795512.0,2284713062.0,252155404452.0,12018256.0,1038517696.0,105486323362.0,11718086654644.0,587483970.0,52082409804.0,5321467167206.0,591093512837796.0,7529.0,-3.339550858072471e-11,10610286.323017668,-48194161.32150456,-1.1141310096718371e-11,990757.7277194848,3111958.7134243413,3531667428.942711,2080568.5041838235,8492908.494083801,2054371856.7638874,8464252202.2284565,-325046.7553241478,402316305.0936814,6089289939.608243,1176865677313.589,1.4566670129221988,384.97770542341357,157.87653403846943,0.9609444798978941
9804,67,12,159,178,15272,115.08833129334965,91.78590371277029,10411,0.8508772803081636,111.72663288841893,1,0.641959140911472,9804,IMG_20220110_153307.jpg,156.59401239035816,82.26893442559422,9804.0,782221.0,77367629.0,8669541319.0,471458.0,38474608.0,3862965950.0,436720041364.0,26887072.0,2206393688.0,219467791010.0,24490708449284.0,1692822170.0,138777442642.0,13559365859444.0,1480556744342290.0,9804.0,8.469669410260394e-11,14957419.611893106,109912639.22865441,-2.2589574655285105e-10,858905.407384744,5428687.003080369,2114032687.930167,4215443.505099956,-21422305.27025604,3436067508.7393866,-17725495039.659805,-5559543.48743707,845960392.8445815,-6135850201.843317,1185813687456.1348,1.4915097856820931,429.78888860545663,167.08381130438698,0.9416962827778311
5796,81,59,152,181,8662,116.51052449965493,116.55848861283644,6169,0.8053100127163628,85.90515934031555,1,0.6691295312860771,5796,IMG_20221122_175428.jpg,112.75909014152498,66.84966983845702,5796.0,333609.0,23787701.0,1911180495.0,205819.0,12091419.0,873705667.0,70708495029.0,8947789.0,529938459.0,37907532387.0,3018859779189.0,433385467.0,25769301741.0,1814441382877.0,141313798502799.0,5796.0,-1.5205614545266144e-11,4585671.172360248,14107773.952922646,-1.2505552149377763e-12,244788.43219461697,812623.4749779217,268215846.04911166,1639048.3580055216,-2467883.5039212885,706228826.2891797,-2908713321.554383,-762147.2483914251,161164093.49568704,104371391.56094867,144967507394.45673,1.488474106229431,324.048773235279,122.58874336577564,0.9395363916355973
6526,92,25,167,155,9750,129.00383083052407,85.24731841863316,6891,0.8109641898221691,91.1546009203138,1,0.6693333333333333,6526,IMG_20221126_165852.jpg,120.76831699669535,70.66103377310534,6526.0,393174.0,29616222.0,2530106670.0,241487.0,14830087.0,1129156397.0,96945496093.0,10992765.0,676285517.0,50651405255.0,4259228624423.0,558270677.0,34226351803.0,2504780455049.0,204764983811053.0,6526.0,7.545963853772264e-11,5928542.828072326,31451097.76631673,-4.4579451241588686e-11,281142.81703953445,-633473.3658295783,374926647.4815598,2056820.9042292386,-6805818.7381017385,992525496.3163762,-6118337971.235791,-724244.997274226,192671999.45227897,-905603998.8757105,205969419398.34457,1.4986860620154152,344.6761902332486,130.4645545732633,0.9470323610506458
7708,66,49,142,195,11096,103.99727555786197,123.79631551634665,8197,0.863050400585214,99.06629301038085,1,0.6946647440519106,7708,IMG_20221126_170442.jpg,140.42474374501575,70.93103959610185,7708.0,576530.0,52585716.0,5327653604.0,292883.0,22411968.0,2073298714.0,212514576258.0,13588827.0,1058004234.0,97697211364.0,9951859144164.0,703165523.0,55323949020.0,5069791380610.0,510300066855702.0,7708.0,1.0274447959091049e-10,9463396.215360666,-21218539.949632484,7.610623242726433e-11,505398.7226258432,-419151.8976329366,1689964740.46438,2460070.942786715,3202493.1505384413,1818783537.4646847,2664493974.5553055,-124868.03702684947,175627319.6097458,2913193432.197777,525397474353.0795,1.4991257236386144,382.2914139223983,147.10540438746634,0.9403440283030376
8853,69,56,154,202,12410,110.63537783802101,128.28126058963062,9146,0.794180250257721,106.16962696336648,1,0.7133763094278808,8853,IMG_20221126_164126.jpg,136.862160821538,83.1687073070847,8853.0,639906.0,56579870.0,5569245762.0,368598.0,27136926.0,2421724464.0,240070881336.0,19211576.0,1432942810.0,126905064256.0,12427520055088.0,1124106378.0,84430707558.0,7382480993544.0,710222114551512.0,8853.0,3.410605131648481e-13,10326657.661131823,-13266232.445773985,1.3000089893466793e-10,494197.9091833276,-5442297.189171157,1627427591.6288242,3864858.999661131,3153645.4552905858,2679541560.2449775,956088278.3505648,2395422.893009434,214888682.33720815,-1766760845.1751928,590029458985.0989,1.4949046209288115,383.1614716074871,147.2311108427835,0.9679641373277935
8657,102,29,186,175,12264,142.89349659235302,100.54164260136307,9036,0.8188730927699214,104.98778375969418,1,0.7058871493803001,8657,IMG_20221029_095028.jpg,139.43333291546364,80.03119349001958,8657.0,619336.0,54714758.0,5428917700.0,354015.0,24442342.0,2110065982.0,205541196856.0,18055119.0,1213462336.0,101270546860.0,9530341742542.0,1031792157.0,68162685910.0,5516590181326.0,501598381862320.0,8657.0,8.839151632855646e-12,10406443.237842206,25545952.39777209,-4.61000126961153e-11,-884472.6055215431,-858541.7545823469,-2701225496.4649396,3578207.8038581465,-5892179.663229956,2721949858.6124535,-5534993896.138627,804352.431363566,-493311929.9734535,3303913038.9169106,-1109668343010.256,-1.4440510913364195,389.5046173579947,149.68299836654796,0.9580566622399291
10466,57,38,148,204,15106,103.95958341295623,122.35553219950316,11123,0.8375499588420563,115.43710441274163,1,0.692837283198729,10466,IMG_20221126_164011.jpg,157.91086564915227,86.27629859948793,10466.0,882865.0,90515357.0,10291685983.0,491479.0,43196861.0,4570474381.0,533764492475.0,28219041.0,2562352243.0,274471179059.0,32257597811077.0,1800497419.0,167174658395.0,17970620959591.0,2108857025543033.0,10466.0,-3.9244696381501853e-10,16040810.06468565,-50047268.79843228,-6.551204023708124e-12,1737888.3901203903,26709923.70110096,6612127002.130572,5139391.903783684,18698991.648866925,5094823880.162175,48644410014.07288,-7344396.268335557,1161262483.2556696,22919300766.460888,3682069732710.8086,1.4164724630726206,444.47518010647184,169.09760495051373,0.9409332014744224
5636,74,52,144,175,8610,109.04063165365507,108.80376153300213,6037,0.824168754907405,84.71114492277493,1,0.6545876887340302,5636,IMG_20221129_174426.jpg,114.09728848870117,64.61834870823962,5636.0,320146.0,22728510.0,1829260066.0,197489.0,10856161.0,753817991.0,59470520461.0,8433615.0,449296201.0,30056337023.0,2281986915769.0,401835035.0,20921966677.0,1350646041167.0,98565929897785.0,5636.0,3.518607627484016e-11,4543012.960255502,22074754.288162723,2.8990143619012088e-11,-361957.0613910578,-1482310.7455282228,-871560163.7578591,1513475.695351313,-4398446.195862829,751140974.7401665,-2558986602.0247273,249549.5611300667,-108119382.51092158,1379154013.314919,-196117563965.7564,-1.453519394592235,325.22034611053283,126.37246535539299,0.9335762796090774
7328,59,54,134,196,10650,96.6809497816594,126.84770742358079,7700,0.8577158297476909,96.59347485114755,1,0.688075117370892,7328,IMG_20221126_165608.jpg,136.2871482972423,70.06850284731122,7328.0,533828.0,47188340.0,4613214656.0,276126.0,21233793.0,1948975549.0,196507166193.0,12860068.0,1032061789.0,96494331545.0,9834063204913.0,668611626.0,55257718641.0,5213950377673.0,532913054361537.0,7328.0,4.048672508361051e-11,8300194.041484721,-33647944.310508564,1.2588685649461695e-10,1118646.9399563319,7892349.195685422,3142769701.028935,2455378.060589521,10931959.552843317,1993475780.431392,16081686741.61168,-1009905.2888486948,550168755.5549761,8296090150.945761,1281791976208.7217,1.3880081985829222,368.048773235279,146.03081866510234,0.9516883116883117
11337,85,4,166,224,17820,127.30810620093499,113.0495721972303,12751,0.9440085630563998,120.14456591399605,1,0.6361952861952862,11337,IMG_20221029_094115.jpg,212.777042190293,70.1996037774246,11337.0,1236295.0,166884723.0,25398662191.0,479647.0,52896367.0,7199667115.0,1103188568293.0,23796967.0,2631579939.0,354416162375.0,53651333601417.0,1300603387.0,143630031997.0,19008719721217.0,2820782564678035.0,11337.0,4.1154635255225e-11,32067282.140425153,206107743.71422485,2.4925839170464315e-11,591066.8443150736,10179357.977329992,4202544651.751367,3504010.7850401322,-13482969.583874468,5198820957.325771,2920798439.7999444,-2697340.941544549,337119641.82879275,6669792059.387133,1002201776135.1779,1.5501148818957504,541.9898987322333,222.03603311174518,0.8891067367265313
6076,89,77,161,205,9216,124.76612903225806,145.11306780776826,6427,0.835650816791871,87.95569040039905,1,0.6592881944444444,6076,IMG_20221129_165725.jpg,120.14252747615116,65.98961203230353,6076.0,413855.0,33533085.0,2984976389.0,217315.0,15513683.0,1292657817.0,117514828133.0,9563433.0,707329501.0,59623774715.0,5442181940083.0,471773503.0,35710818941.0,3022267677543.0,275210629324547.0,6076.0,-1.17694298751303e-10,5344151.322416065,-27077986.20605666,5.860556484549306e-11,711691.6693548384,-3641833.825657218,1592501213.8458724,1790916.6693548383,5025828.441294673,1059690465.9932876,2088607313.4091902,1618210.9663111365,306392974.1536111,2026247623.0840783,493551361485.77045,1.3802897200809847,335.22034611053283,132.1854757528224,0.9453866500700171
2697,102,23,136,131,3672,119.24100852799407,76.9618094178717,2918,0.9602646646707753,58.59971887433193,1,0.7344771241830066,2697,IMG_20220110_150640.jpg,111.7659983157048,31.192881733771557,2697.0,145535.0,9952389.0,767986367.0,46499.0,2621878.0,183354006.0,14305152034.0,972265.0,56067326.0,3924606958.0,304688713406.0,22604543.0,1321459936.0,92068412088.0,7083549972640.0,2697.0,6.707523425575346e-12,2099057.066370041,4399613.78408316,-2.8990143619012088e-12,112707.82387838337,-399053.8469711014,144319615.91385543,170575.3444568038,-284245.73898475943,94544691.32875077,79117915.57169059,-40068.0933607148,15871939.277680362,-18480752.9100347,15608443167.81527,1.5126165206600395,254.4680374315355,108.90362712049586,0.9242631939684716
9358,68,42,154,194,13072,110.82346655268219,118.81769608890788,9670,0.8086210089795152,109.15574038790471,1,0.7158812729498164,9358,IMG_20221126_162144.jpg,143.18574210527098,84.24045243408425,9358.0,718860.0,67094392.0,6950030316.0,400742.0,31738588.0,3016492524.0,317056019392.0,21429676.0,1734709248.0,164948964304.0,17255129224716.0,1284770570.0,105322332256.0,9953198178276.0,1029722749078780.0,9358.0,8.451195299130632e-11,11873222.989527678,-28153568.33679475,-1.8487611441742047e-10,954510.8339388759,-3368573.9947212264,3310340631.7165112,4268514.366745036,6779984.2055283515,3406662479.86283,5551420988.984779,1492392.151285058,506902746.7640932,1789787766.3572435,1387393639106.0747,1.4478216856161246,396.5756851698602,153.44380078712857,0.9677352637021717
5574,110,72,179,193,8349,144.39540724793684,127.4632221026193,5937,0.8233772387587435,84.24391504645186,1,0.6676248652533238,5574,IMG_20221122_173331.jpg,113.41033841221348,64.35973481506669,5574.0,309152.0,21590760.0,1714549058.0,191720.0,10302110.0,704342712.0,54902571320.0,8073890.0,419988114.0,27619840260.0,2070076189428.0,380015588.0,19282253720.0,1220551594194.0,87726263938118.0,5574.0,1.0231815394945443e-11,4444193.960531037,24077307.355546724,-5.000799774279585e-11,-331298.94151417253,-1530457.441338512,-757994866.6898386,1479602.5224255475,-5025516.273736197,716306578.8405229,-3578633065.888379,527790.7271525145,-100247488.69970356,1310804892.6600726,-170814253683.86926,-1.4608513164612085,320.63455967290594,123.97580409095961,0.9388580090955028
8307,72,13,153,159,11826,112.87925845672325,84.71975442397978,8772,0.8276949300446872,102.84357489952883,1,0.7024353120243532,8307,IMG_20220110_152908.jpg,138.15800998115347,77.5312794360324,8307.0,595776.0,52610106.0,5208223134.0,339584.0,24796618.0,2219410320.0,221846423872.0,17031694.0,1254646856.0,111445992954.0,11007150890378.0,951805964.0,70462146964.0,6174709720518.0,598578195393946.0,8307.0,-8.061817879934097e-11,9881197.588299025,17685122.565200146,-4.3293368889862904e-11,441736.9136872524,5385673.45108077,962829544.8952241,3149751.8962320937,-2977810.033362617,2133453235.512374,-2195582221.003625,-1956100.6630742894,349471044.45426714,-184878325.46532464,452197725213.1749,1.5055463854582165,387.50461735799473,146.81280598094978,0.9469904240766074
6336,82,68,153,203,9585,116.47111742424242,140.94176136363637,6792,0.8568067871023575,89.81784764422932,1,0.6610328638497652,6336,IMG_20221126_170801.jpg,127.22459754833127,65.60178552908499,6336.0,462159.0,40026099.0,3794022183.0,218409.0,16590513.0,1468796603.0,141492463953.0,9327313.0,733320749.0,65520365159.0,6320139856997.0,448037529.0,36068140611.0,3231704304521.0,310449644002299.0,6336.0,-5.861977570020827e-11,6315407.509943178,-46865873.584068805,-2.1685764295398258e-11,659375.8423295458,-7139826.343649139,1746025703.6808143,1798510.7144886374,7511265.814755789,1154827448.930333,3035566818.481045,2521279.268545283,260203177.70754868,1085354630.933584,476868080045.07275,1.4287642682338668,351.4629867976521,138.74076545846214,0.9328621908127208
5319,78,50,144,173,8118,110.60424891896973,106.10885504794135,5691,0.8405703242557039,82.29435666220576,1,0.655210643015521,5319,IMG_20221129_174349.jpg,113.63997447682331,61.55905108627919,5319.0,298443.0,21019689.0,1685014833.0,173422.0,9492962.0,656766948.0,51818380922.0,6932790.0,369033632.0,24590120930.0,1866222000320.0,310063732.0,16146438890.0,1035678415692.0,75283565292074.0,5319.0,2.034994395216927e-11,4274393.9729272425,25961446.05665543,-3.8184566619747784e-11,-237547.86012408338,-1907147.454028281,-555691449.3434032,1278495.9439744307,-4467138.064508814,584369408.6799589,-3554310292.2493696,656521.1385847698,-56372532.53105124,680644697.7195097,-102094749117.82043,-1.4921601152179071,320.63455967290594,124.77980605851253,0.9346336320506062
8448,64,8,146,150,11644,104.43773674242425,78.02225378787878,8877,0.8013610615622827,103.71271703085719,1,0.7255238749570594,8448,IMG_20220110_150842.jpg,135.01973525031704,80.76623350855557,8448.0,591548.0,50965098.0,4920362204.0,341618.0,23213481.0,1962273949.0,186511657275.0,17340540.0,1153390327.0,94585698731.0,8703091999549.0,986764268.0,64839783069.0,5172874585525.0,460686286683975.0,8448.0,2.0412471712916158e-10,9543573.816287879,15146081.904957157,-3.9904080040287226e-11,-707381.2945075762,425598.0817630786,-2140940534.6154153,3526281.2495265137,-3623568.5712383827,2442224846.3881884,-5696715939.994477,362410.8123226657,-345936124.84924567,1215510562.247949,-802603683735.3911,-1.4553353180863406,382.5340546095176,145.5609837834301,0.9516728624535316
5386,83,55,150,177,8174,115.81507612328258,110.97400668399554,5831,0.8278579363711572,82.81103904639518,1,0.6589185221433814,5386,IMG_20221129_174950.jpg,112.67375612608875,63.2029710603619,5386.0,301476.0,21142798.0,1688458176.0,176742.0,9764984.0,676392570.0,53291560424.0,7150092.0,387190958.0,25902117736.0,1964394568862.0,324079290.0,17266021064.0,1114086215946.0,80955912483704.0,5386.0,5.0107473725802265e-11,4267978.360935759,27219360.825299304,-2.6062707547680475e-11,-127973.88934274013,-3083533.1542918677,-394669118.4094295,1350289.8158187894,-4629393.558033939,565225758.357679,-3160934805.747901,828750.5423525731,-4835503.871023085,62114937.644515276,-45701796797.34964,-1.52704692399181,319.4629867976521,123.62847568420473,0.9236837592179729
7512,101,56,180,200,11376,140.1431043663472,121.03927050053248,8061,0.8311574113585575,97.79864753691915,1,0.6603375527426161,7512,IMG_20221122_174251.jpg,133.7837714048264,74.38875242548467,7512.0,488575.0,40146215.0,3771714895.0,294043.0,19564078.0,1632528188.0,154995417592.0,14141325.0,940902252.0,77241108758.0,7199138376546.0,757237681.0,50000101930.0,3998800283000.0,362014213433584.0,7512.0,5.1812776291626506e-11,8369653.415202343,71922053.10836405,-5.907452305109473e-11,439735.78421192797,3880515.104940698,1021242331.5070392,2631569.1628061775,-13264457.30099251,1541602016.0431502,-12378378155.761852,-2313252.127400601,286285094.5931179,-2774881179.4642224,406723854287.2678,1.4947534951736143,377.6467529817257,144.2809758769326,0.93189430591738
6806,65,37,141,172,10260,102.38113429327065,99.67234792829856,7300,0.8107691337906913,93.0895716042754,1,0.6633528265107212,6806,IMG_20221129_170417.jpg,123.4020157577171,72.23535044177522,6806.0,426548.0,33206524.0,2926672760.0,254416.0,16073252.0,1254408458.0,110296929722.0,11733818.0,738391160.0,56413449478.0,4831613760314.0,604878898.0,37863112040.0,2821867523330.0,234293453562146.0,6806.0,-4.445155354915187e-11,6473759.335880109,34090539.3779055,5.4143356464919634e-11,128403.92947399353,-2983826.543424283,-57451303.64735052,2223459.3376432555,-6594533.286234374,1125371814.7613063,-6073553393.6951685,24607.377065369612,155189308.39360693,-63625756.7427419,133778854273.82224,1.5406224530232506,354.77669529663683,135.72398461583714,0.9323287671232877
7072,75,63,149,196,9842,111.31306561085972,129.68962104072398,7359,0.8280211846071253,94.89125386655543,1,0.7185531396057712,7072,IMG_20221126_163200.jpg,127.39242854923815,71.42852888481191,7072.0,471629.0,38512059.0,3499128971.0,256806.0,17865840.0,1498312242.0,139023686592.0,11694356.0,836431154.0,70532949892.0,6543521310434.0,596553264.0,43363967634.0,3648187225224.0,336060852529002.0,7072.0,-5.911715561524034e-11,7059299.718184394,-10789695.245216422,-6.753708703399752e-11,739545.1790158375,1181341.2615779778,1855843209.5009382,2368942.8727375558,2828678.8290890823,1586647495.90918,3041062931.288488,-151808.63694598697,346323771.5849883,1960452091.5968258,661277646822.9017,1.418058053129385,347.84166645409243,135.9154148726332,0.9610001358880282
6102,79,32,151,161,9288,115.05293346443788,91.74959029826286,6554,0.8242499019689866,88.14367647184886,1,0.6569767441860465,6102,IMG_20221129_171839.jpg,118.87329131300419,67.30917092342739,6102.0,364592.0,27170312.0,2297590310.0,219995.0,13038685.0,965766259.0,81041644717.0,9662361.0,564000155.0,40664188021.0,3311419181255.0,472904699.0,27237305377.0,1906537442839.0,149966050398013.0,6102.0,1.0879830369958654e-10,5386089.373975744,30542032.91426901,6.679101716144942e-12,-105926.11766633911,-1145107.4791197206,-453493726.6097156,1730895.902490986,-5684061.5191720035,843045780.9933485,-5169127758.244165,-259508.85513098293,9277392.647055486,856905150.1695025,-43410754580.17542,-1.541849091747226,336.8772003600252,130.39171752837677,0.9310344827586207
6892,43,18,120,152,10318,81.22127103888566,89.8242890307603,7394,0.8133873021169808,93.67586104389295,1,0.6679589067648769,6892,IMG_20221122_173007.jpg,124.72237789397663,72.55381666350715,6892.0,495013.0,42167519.0,3936982147.0,263421.0,19535084.0,1693502850.0,160346296850.0,12422821.0,947506752.0,82624556350.0,7819685943762.0,656808813.0,51058640564.0,4453982013978.0,419202673012346.0,6892.0,1.6052581486292183e-10,6613562.214016253,-41698733.33091313,-5.1088022701151203e-11,615057.9592280904,-6545524.004896965,1761466897.5926373,2354535.5616657,8229871.9900398245,1441350627.6189141,3462809810.082313,2006120.7452001541,244595067.49431035,1919095365.6668947,532709485492.08765,1.4302094343211968,359.60512242138304,137.7679207943562,0.9321071138761158
7649,44,44,123,190,11534,83.87959210354295,121.44358739704536,8262,0.8316710117613098,98.68641891202284,1,0.6631697589734697,7649,IMG_20221129_163517.jpg,134.49156246263877,74.67895492803666,7649.0,592366.0,54510688.0,5508258682.0,305039.0,23884702.0,2211056524.0,224869828198.0,14842405.0,1178503372.0,108678712942.0,10967915679460.0,805449893.0,64601236264.0,5911738280062.0,589309416850276.0,7649.0,2.9260149858600926e-11,8635739.907961825,-50809904.80186017,3.980460405728081e-11,261387.5439926794,-3293056.938885431,1264774565.3255196,2677574.1043273644,8206225.929407045,1689643517.4344358,8860262793.162785,-20290.450755521793,-4593776.972359564,2381975838.0338283,192181635265.522,1.527037916523637,382.43354954612926,147.95945390545344,0.9258048898571775
